mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	control_log2TE	treat_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT5G37490	-0.602071077662846	-1.22246364411005	-0.267763875573607	0.843902202795455	1.3507277417493	0.730332424878193	-0.207429691729665	0.892720383200333	-0.207429691729665	0.892720383200333	0.976010146024056
AT5G39520	-1.08362311539089	-0.192267118203387	0.8723756111313	0.505249083132428	-0.311926573527191	0.579425454921127	0.203248704941615	0.892600761714078	0.203248704941615	0.892600761714078	0.976010146024056
AT1G64080	-0.333222371707482	-0.415691359836575	-0.0887284274679603	0.838183008780419	-0.412002612835397	-0.494472048870956	-0.0784201891990985	0.89270183382962	-0.0784201891990985	0.89270183382962	0.976010146024056
AT4G37770	0.0835784235414978	0.156488078200759	0.065200232158376	0.89274599498809	0.550472052273268	0.623381511761697	0.0798944095762462	0.865744843293262	0.065200232158376	0.89274599498809	0.976010146024056
AT2G19870	-0.266550025488555	-0.232097975430203	0.0326830901993582	0.879520648061468	-0.914049485060502	-0.879597606840401	0.0356068267641749	0.892465332715253	0.0356068267641749	0.892465332715253	0.976010146024056
AT3G52890	-0.0345315416846629	-0.0703246041492982	-0.0372393305140291	0.846476531674773	-0.7078877882516	-0.743681087073392	-0.0343817773005428	0.892811102987898	-0.0343817773005428	0.892811102987898	0.976010146024056
AT5G25510	0.0167344489897762	0.0474568144502703	0.0289872329160548	0.882824952421701	-1.17909461013483	-1.14837239689448	0.0320721793907612	0.892784766097966	0.0320721793907612	0.892784766097966	0.976010146024056
AT4G28200	-0.29060851286817	-0.320912940879357	-0.0323444567701587	0.859024605813351	-0.26401034894366	-0.294314854040984	-0.0296369125238751	0.892755982410016	-0.0296369125238751	0.892755982410016	0.976010146024056
AT4G29870	-0.161011719039888	-0.187506299875886	-0.0281882808939413	0.872363413381134	0.788282715634055	0.761788108760898	-0.0257841955214784	0.89245086248625	-0.0257841955214784	0.89245086248625	0.976010146024056
AT1G70505	-0.26406319322674	1.50569838400514	1.76929311454717	0.124852841963097	-3.72261180609445	-1.95285114309229	0.227848354028808	0.893115533641259	0.227848354028808	0.893115533641259	0.976141016772955
AT2G01818	-0.230500161652569	0.45609631912093	0.653692162118169	0.63192421009649	-0.281672348930147	0.404924718932948	0.185934468168973	0.893132906915392	0.185934468168973	0.893132906915392	0.976141016772955
AT1G62940	-0.182344030928599	-0.331597033890066	-0.173101488452104	0.893042964834226	2.26707696852715	2.11782011790043	-0.954588621887957	0.571902597872013	-0.173101488452104	0.893042964834226	0.976141016772955
AT4G38670	0.0896281519357391	0.133932212606936	0.0405343082009142	0.893066680510199	0.336415086473355	0.380719017684489	0.0474661398081269	0.878709461579903	0.0405343082009142	0.893066680510199	0.976141016772955
AT5G22300	0.286392606059598	0.182826871194126	-0.108155062503336	0.835861143619372	0.0202391215421692	-0.0833272454274824	-0.091565561844245	0.893277586342013	-0.091565561844245	0.893277586342013	0.976188701680658
AT5G37780	0.261476728206152	0.24584529305137	-0.0162719686550621	0.893258605428711	1.53343916136981	1.51780779119492	-0.015289385392746	0.880326933763587	-0.0162719686550621	0.893258605428711	0.976188701680658
AT1G48900	-0.0382967282972679	-0.0195387543404754	0.0178093351564219	0.893397894031954	0.411971880968775	0.430729847468293	0.0190200771966667	0.879455904913117	0.0178093351564219	0.893397894031954	0.976264957332243
AT3G51770	0.129685929023198	0.156074729614577	0.02456342802641	0.89239628541981	-0.561426516830874	-0.53503781367705	0.0275131669246691	0.893459957850528	0.0275131669246691	0.893459957850528	0.976277561680242
AT5G01700	-0.322219142439038	-0.204123169366608	0.103239277484665	0.893811428668901	-1.89940984743222	-1.78131596829779	-0.220191728974044	0.879781917464902	0.103239277484665	0.893811428668901	0.976414645872421
AT1G10480	-0.390556963910567	-0.488058111327383	-0.107726529193195	0.835028926619384	-0.559149840893949	-0.656651808702506	-0.0933778468366029	0.893838095416671	-0.0933778468366029	0.893838095416671	0.976414645872421
AT1G63780	-0.112165078297168	-0.170091003600764	-0.0632091801727332	0.847604072727793	0.320041009712701	0.262114874544273	-0.0552099073476784	0.893744776875546	-0.0552099073476784	0.893744776875546	0.976414645872421
AT3G23710	-0.123816975703928	-0.0719564315309626	0.0467054617023734	0.893835056135814	0.371310566187823	0.423170883337785	0.055021105918347	0.877903263569383	0.0467054617023734	0.893835056135814	0.976414645872421
AT4G13050	-0.0891176946549037	-0.0596910571673087	0.0274651916715904	0.893759610494852	-0.0858341095257692	-0.0564075532979067	0.0303337073968613	0.890875146408594	0.0274651916715904	0.893759610494852	0.976414645872421
AT3G09450	-1.16502962860472	-1.06367593000909	0.0868951872719865	0.893936789965392	0.840976566142723	0.942329939954116	0.0985982507427048	0.864606549640369	0.0868951872719865	0.893936789965392	0.976467250052089
AT1G20260	0.0946208036290869	0.0834630524254593	-0.0117203081121905	0.893996357181304	0.810531873110023	0.799374149455614	-0.0109569682176717	0.885431574386895	-0.0117203081121905	0.893996357181304	0.976477111035105
AT4G10840	0.0343377428609078	0.0492505472422824	0.0143834587699745	0.894055469119174	0.982618863003121	0.997531701598693	0.0150652830886521	0.841945658039321	0.0143834587699745	0.894055469119174	0.976486473649043
AT1G11220	-0.937733987885506	-0.841164211865208	0.0850430682989209	0.894254430977061	0.168205986355104	0.264775254879415	0.0961917793742639	0.881375227654206	0.0850430682989209	0.894254430977061	0.976538171079398
AT1G03280	0.243067612298403	0.208677624090769	-0.0361518570937289	0.856574270087613	0.289184976321916	0.25479489476579	-0.0326096014494817	0.894206143153535	-0.0326096014494817	0.894206143153535	0.976538171079398
AT5G22800	-0.0928009958959467	-0.107852500127442	-0.0159499658270494	0.878415423618529	-0.070613834223549	-0.08566534185115	-0.0147332875252808	0.894154285719174	-0.0147332875252808	0.894154285719174	0.976538171079398
AT4G34660	-0.193905443368378	-0.159687774065012	0.0319319209748481	0.894364055405793	1.22751715442475	1.26173485033233	0.0350338231799878	0.856762275108863	0.0319319209748481	0.894364055405793	0.976547494461448
AT5G36210	-0.160508703591728	-0.139812641385993	0.0196482108005351	0.894346516806218	1.15961371215873	1.18030978359866	0.0209676653380533	0.860728208354815	0.0196482108005351	0.894346516806218	0.976547494461448
AT3G22250	-0.19863542412832	-0.355688517328466	-0.190697470624144	0.83246446643815	2.87930547997788	2.72225115241833	-0.142668251538858	0.894663320343156	-0.142668251538858	0.894663320343156	0.976598305782493
AT5G41270	-0.41204546791946	-0.321940944347076	0.0787133416902446	0.894466028516166	0.0422664408280479	0.13237032987178	0.0964911581721317	0.874794046527757	0.0787133416902446	0.894466028516166	0.976598305782493
AT5G50020	-0.0983435593176793	-0.169971419818009	-0.0752945989112934	0.828126257608982	-1.482675690128	-1.554304062724	-0.0669391614536448	0.894550361575962	-0.0669391614536448	0.894550361575962	0.976598305782493
AT1G67660	-0.0969218674666849	-0.0619275341207736	0.0320696735340942	0.894606368106761	-0.314049372294067	-0.279055165408911	0.036790144835106	0.888062344168699	0.0320696735340942	0.894606368106761	0.976598305782493
AT4G35750	0.260097970048061	0.271934683550893	0.011468616128579	0.894644346389784	0.342601067616109	0.354437793405644	0.0119287846493075	0.86756860555053	0.011468616128579	0.894644346389784	0.976598305782493
AT5G16950	-0.0708731840019167	-0.138925865757364	-0.0752702852644633	0.848152495613222	0.651441440701662	0.583388539138072	-0.0639670770859952	0.894725496221815	-0.0639670770859952	0.894725496221815	0.976611000084837
AT5G06080	-1.27306010774628	-1.80833085336912	-0.147485290020249	0.877284551951248	-0.966382966870519	-1.50165703540872	-0.151919267470674	0.894841974805568	-0.151919267470674	0.894841974805568	0.976682962107015
AT2G39090	0.255419059674036	0.200655191487911	-0.0587694642787353	0.843360904790028	0.480037441102627	0.425273399735865	-0.0509062928568031	0.894895921080714	-0.0509062928568031	0.894895921080714	0.976686668429107
AT1G55630	-0.240823108784833	-0.365708287241002	0.203135060898695	0.803832338432784	-3.15843610876994	-3.2833244134205	-0.228802612192382	0.895039275633434	-0.228802612192382	0.895039275633434	0.976787948741165
AT2G27035	0.0839442624138615	0.577476565828908	0.751197905605494	0.463107500526297	-2.39509052579817	-1.90155955952465	-0.258760997322163	0.895758962309369	-0.258760997322163	0.895758962309369	0.976825542855583
AT5G66620	-0.947464186715132	-0.595559663490313	0.341668641240631	0.686670434365109	-0.815264311842895	-0.463361662627041	0.140020090486541	0.895567937141417	0.140020090486541	0.895567937141417	0.976825542855583
AT5G58610	0.105187661316935	0.545156813768103	0.413185053216402	0.714416342661734	0.469891864849201	0.909860479390982	0.134741405092502	0.895486818605337	0.134741405092502	0.895486818605337	0.976825542855583
AT4G19690	-0.182344030928599	-0.536338139408581	-0.125895784865271	0.895922719215486	3.04253975765472	2.6885409410322	-0.375238317678207	0.790417075407297	-0.125895784865271	0.895922719215486	0.976825542855583
AT1G31814	0.255840008650296	0.142341647374176	-0.120032442264776	0.809281571644949	-1.20598658760519	-1.31948568932226	-0.101709567004255	0.895826272333572	-0.101709567004255	0.895826272333572	0.976825542855583
AT2G30890	-1.01219048944494	-1.09592685746324	-0.106012535820069	0.853717616608606	-0.0532592116769032	-0.136996214824429	-0.0867436223748275	0.895545177354145	-0.0867436223748275	0.895545177354145	0.976825542855583
AT1G60610	-0.342824317748076	-0.42487456562398	-0.085822938062222	0.895805167940791	-2.52603342725256	-2.60808503855198	-0.213444936739549	0.801006027283756	-0.085822938062222	0.895805167940791	0.976825542855583
AT3G05430	-0.285550646018636	-0.210068047371697	0.0691061962346176	0.895486758882438	-0.310506244707502	-0.235024415364418	0.08454283341778	0.895835537238074	0.08454283341778	0.895835537238074	0.976825542855583
AT5G67610	0.0986601076943187	0.0114863124384087	-0.0930195185186431	0.817092948907579	-1.38251853871198	-1.46969293130357	-0.0791463517196114	0.895696735499647	-0.0791463517196114	0.895696735499647	0.976825542855583
AT5G42320	0.183269305784142	0.0991730968000218	-0.0870141941240981	0.810289192539057	-1.83472952826154	-1.91882635259608	-0.0774282269443667	0.89524206494645	-0.0774282269443667	0.89524206494645	0.976825542855583
AT2G25580	-0.487764182537036	-0.422623703948681	0.0619458407855848	0.878782971389731	-0.96738407744442	-0.902244232819646	0.0694396152157211	0.895402532666315	0.0694396152157211	0.895402532666315	0.976825542855583
AT3G48250	0.0523878180206413	0.119794948316163	0.058676606877313	0.895702799299009	0.108602727859181	0.176009633243215	0.0733515545161403	0.86551346265173	0.058676606877313	0.895702799299009	0.976825542855583
AT1G57610	-0.0769462240556418	-0.121987926502247	-0.0476980784059453	0.843474833218353	-0.733983997077845	-0.779025975684811	-0.0431855620321233	0.89569337058512	-0.0431855620321233	0.89569337058512	0.976825542855583
AT3G62630	0.286480833295379	0.254808994010159	-0.0338567603903208	0.855097097308983	-0.0944801393832738	-0.126152075499115	-0.0301930509217874	0.89526946398388	-0.0301930509217874	0.89526946398388	0.976825542855583
AT4G11820	0.0742891894452336	0.0548134521416337	-0.0205344884625107	0.875637071767353	0.436715967022638	0.417240221795223	-0.0189968065774995	0.895933204541368	-0.0189968065774995	0.895933204541368	0.976825542855583
AT3G60240	-0.01497729663132	-0.0273007980906098	-0.0129379819049031	0.895541839031654	0.452657703422364	0.440334249432726	-0.0122548837386951	0.875406980353456	-0.0129379819049031	0.895541839031654	0.976825542855583
AT1G78370	-0.135724762280418	-0.124210730747951	0.0112656051370956	0.895484997206529	1.6186856047491	1.63019966828819	0.0116316981797933	0.827368994390632	0.0112656051370956	0.895484997206529	0.976825542855583
AT5G04550	0.171165407817781	0.136605522342551	-0.0361531824249495	0.835740762947137	-1.68145839498044	-1.71601844415162	-0.0332472290130115	0.896050273007922	-0.0332472290130115	0.896050273007922	0.976860043637896
AT4G16143	0.0173067827294857	0.00364370052710794	-0.0144834268358979	0.886803869873928	0.337328621842731	0.323665549473895	-0.013504695210971	0.896065967258135	-0.013504695210971	0.896065967258135	0.976860043637896
AT1G71190	0.124130198481766	0.173053807123461	0.0439387966446012	0.896491666391066	-0.4456965634119	-0.396773217494943	0.0532948385480312	0.887612094306431	0.0439387966446012	0.896491666391066	0.977268984785702
AT4G10640	0.68878031708298	1.21990031178056	0.525212849221822	0.51657802463213	-0.91466643125303	-0.383546535621999	-0.183411700856979	0.896790528564076	-0.183411700856979	0.896790528564076	0.977429333919248
AT4G23790	-0.0744095548713541	-0.0346150913229844	0.0362025925769998	0.896772930984325	-0.695826375240331	-0.656032172141835	0.0423392255177344	0.896503013808672	0.0362025925769998	0.896772930984325	0.977429333919248
AT3G29575	-0.206141456841929	-0.227619910982509	-0.0228747845028483	0.871357446917191	0.0648782957980591	0.0433998112296949	-0.0212152881331371	0.896753165280079	-0.0212152881331371	0.896753165280079	0.977429333919248
AT5G54350	-0.182344030928599	0.266113946195024	0.802047340417381	0.705251418427385	1.68470607331972	2.1331612635827	-0.267248480747625	0.89689528003054	-0.267248480747625	0.89689528003054	0.977488363350071
AT4G32620	-0.0371093842393512	-0.069135160838892	-0.0341300114809644	0.854584781809124	-0.669248604342627	-0.701274480742259	-0.0308720398747453	0.896973421999563	-0.0308720398747453	0.896973421999563	0.977518387187859
AT1G03550	-0.186560349487574	0.524103873552933	0.710509283628625	0.360012614450842	-3.12015783268825	-2.40949546053204	0.146291285058897	0.897225097821725	0.146291285058897	0.897225097821725	0.977534657153013
AT5G43910	-0.0194794767655015	0.256197698948187	0.265869842977864	0.703554316861763	-0.581616424183023	-0.305940267420629	0.108862779516887	0.897102317335597	0.108862779516887	0.897102317335597	0.977534657153013
AT3G11580	0.176543486441036	0.102347219457121	-0.0793895717061535	0.834692985446503	-0.899725634771901	-0.973922329760864	-0.0677051736618104	0.897116534376933	-0.0677051736618104	0.897116534376933	0.977534657153013
AT5G22040	-0.0628948174281137	-0.0147712203814328	0.0462452425094844	0.881849242163511	-0.300385575456631	-0.252262342551537	0.0522458407486006	0.897291917841141	0.0522458407486006	0.897291917841141	0.977534657153013
AT2G19080	-0.10338200883017	-0.0699427623233121	0.0307070501087026	0.897263488000639	0.400068939350168	0.43350810935365	0.0349308159356152	0.884568621253791	0.0307070501087026	0.897263488000639	0.977534657153013
AT2G39130	-0.14587099538678	-0.172942284932117	-0.0285950656623379	0.865271166951984	-0.049611784774548	-0.0766831436683354	-0.0262104634714886	0.897206357550674	-0.0262104634714886	0.897206357550674	0.977534657153013
AT5G63280	0.0505594009483786	-0.0330179910357222	-0.0901940611500036	0.827643035554327	-0.493464679896135	-0.577042501359437	-0.076248798422867	0.897361303076042	-0.076248798422867	0.897361303076042	0.977555127240202
AT3G59550	-0.257063230009269	-0.0631311634917617	0.32561190603627	0.6521530395263	-2.26374764525721	-2.06981767375392	0.144178028725932	0.897502338163513	0.144178028725932	0.897502338163513	0.977598527210353
AT5G46160	-0.198936602109153	-0.224949847108704	-0.0285503199324912	0.888342000906383	1.48973869882282	1.46372552810152	-0.0253586148858164	0.89748428997824	-0.0253586148858164	0.89748428997824	0.977598527210353
AT1G57540	-0.0917344010529181	0.0459088767234583	0.167497208209706	0.811829896599353	2.02281108278531	2.16045317356615	0.155520949949182	0.897701359244296	0.155520949949182	0.897701359244296	0.977615876643518
AT4G20240	0.150298748811302	0.0995083826450745	-0.0550016650225986	0.842674415279126	-0.00144733615253334	-0.0522378792366623	-0.0477990488375379	0.897791073092525	-0.0477990488375379	0.897791073092525	0.977615876643518
AT2G27970	-0.0595866833008822	-0.1079347331587	-0.0563480358329294	0.869849669215132	1.77741943399203	1.72907164233338	-0.0456256406390207	0.897923055065259	-0.0456256406390207	0.897923055065259	0.977615876643518
AT1G59540	-0.195057985952927	-0.239772619548648	-0.0499264516665834	0.873244974128159	1.462840052461	1.41812508343023	-0.0428146852951019	0.897839872715574	-0.0428146852951019	0.897839872715574	0.977615876643518
AT3G23150	0.724447619144611	0.756853879037614	0.0309148446618992	0.882605641711465	-2.351197917226	-2.31879196900336	0.0371062968018601	0.89790310594504	0.0371062968018601	0.89790310594504	0.977615876643518
AT5G21010	0.167871577081643	0.206198368906929	0.0355628556030516	0.897790134398198	-0.052167348299367	-0.0138407629518027	0.0413519354617495	0.896023650467077	0.0355628556030516	0.897790134398198	0.977615876643518
AT1G08780	0.161274959990187	0.127534847139616	-0.0372218125762345	0.891764455139596	2.71107121971478	2.67733127981848	-0.0320887785472844	0.897787598133248	-0.0320887785472844	0.897787598133248	0.977615876643518
AT2G32480	0.188373145733192	0.170298781752118	-0.019113854242486	0.868723867781531	-0.476490985717756	-0.494565371042427	-0.0175065820930924	0.897765532801458	-0.0175065820930924	0.897765532801458	0.977615876643518
AT3G05280	-0.0176891793490943	0.0145075280518972	0.0309666178939749	0.887329967461585	-0.43001375678456	-0.397817229050252	0.034094051002092	0.898057330742041	0.034094051002092	0.898057330742041	0.977706975109425
AT4G33170	0.154893138674775	-1.74345591098666	-1.35841121846085	0.89824443351765	0.180107167293559	-1.71827415460867	-1.7015144860752	0.750645014478133	-1.35841121846085	0.89824443351765	0.977825649139707
AT5G26600	0.0665890066662434	0.0889055640565506	0.0206248884561435	0.898318165324248	-0.226271616295837	-0.203955103264421	0.0229294970739864	0.890751433863307	0.0206248884561435	0.898318165324248	0.977825649139707
AT3G44713	0.759587987532733	0.499925739910718	0.0106870349282566	0.898282693255152	-1.72315810703569	-1.98282073068755	-0.961625396053556	0.611448074683512	0.0106870349282566	0.898282693255152	0.977825649139707
AT4G29610	-1.59372318219128	-2.05319204580476	-0.153332111597472	0.89838583798344	1.17386465223419	0.714392432109038	-0.345097818104449	0.77002917870706	-0.153332111597472	0.89838583798344	0.97784422149051
AT5G43500	0.93196732279484	0.962887870323184	0.0287205668490795	0.897721747495802	-0.514497327904546	-0.48357698312144	0.0354134067887681	0.898504273176388	0.0354134067887681	0.898504273176388	0.977863908315696
AT1G72710	-0.145181846522287	-0.172127911229645	-0.0281914415971114	0.854019209185446	-1.48828728601328	-1.51523346131008	-0.0261215945937106	0.898505147990712	-0.0261215945937106	0.898505147990712	0.977863908315696
AT3G49620	-0.442834136317876	-0.706885720218165	-0.140010862986976	0.872522203487336	3.3918036676292	3.12774953892262	-0.133338307042566	0.899186643909611	-0.133338307042566	0.899186643909611	0.9779041966677
AT3G26750	0.121444391704828	0.982356912283507	0.856255047102488	0.296098920126096	-2.40782262132288	-1.54691132608159	0.133281241844188	0.899106410952102	0.133281241844188	0.899106410952102	0.9779041966677
AT3G46110	0.157459886183549	0.0486930997879236	-0.122170077797991	0.825029535262902	0.533200873016217	0.424433638572825	-0.0970665290375656	0.899137677854898	-0.0970665290375656	0.899137677854898	0.9779041966677
AT3G17700	0.234397617163979	0.12893158239174	-0.111937816214596	0.81505673162283	-1.18999012081508	-1.29545685173235	-0.0946335169677326	0.898934564370379	-0.0946335169677326	0.898934564370379	0.9779041966677
AT1G76870	-0.408610653149009	-0.312322013989063	0.0831549545964361	0.898716993972946	-0.44738523999867	-0.351097420694182	0.105995750852303	0.883522296983013	0.0831549545964361	0.898716993972946	0.9779041966677
AT1G29195	-0.435743590389719	-0.509388498163054	-0.0820500744540853	0.85551933476954	0.0948736593495429	0.021228160595584	-0.0704405424482637	0.898924697541463	-0.0704405424482637	0.898924697541463	0.9779041966677
AT5G19920	0.0860984995185237	0.134396105537499	0.0453066996576528	0.893993165368707	-0.267820897656705	-0.219523658452142	0.0533226698434053	0.898705308717913	0.0533226698434053	0.898705308717913	0.9779041966677
AT4G28850	0.329911235393242	0.387016313556701	0.0521535827803605	0.899154721943691	0.88341440902151	0.940519368033231	0.0639090471874812	0.873944830313895	0.0521535827803605	0.899154721943691	0.9779041966677
AT5G03510	0.102581447110173	0.0490607351835438	-0.0583351264249363	0.856040360219062	0.828535555749612	0.775014707436004	-0.0501086713631986	0.898825245371601	-0.0501086713631986	0.898825245371601	0.9779041966677
AT1G08430	-0.177548688315637	-0.130600072789685	0.0424518522937274	0.899123685594246	0.23708035658258	0.284028791761395	0.0495478660236035	0.884786698661521	0.0424518522937274	0.899123685594246	0.9779041966677
AT1G12210	-0.0805663864698218	-0.356167213219253	0.0317058508331058	0.89920014274615	-2.12584654023606	-2.40145008954523	-0.718801104955659	0.688175627629832	0.0317058508331058	0.89920014274615	0.9779041966677
AT2G30150	-0.314493818997632	-0.341560457755459	-0.0294005265155839	0.868205597979539	-0.217204561599871	-0.244271263072933	-0.0263769178901856	0.898729921157887	-0.0263769178901856	0.898729921157887	0.9779041966677
AT5G42890	-0.41212774345098	-0.38728587920017	0.0240515828523895	0.898929610563467	2.8840205088762	2.90886247682142	0.0249207221131977	0.809265537755654	0.0240515828523895	0.898929610563467	0.9779041966677
AT2G32840	-0.225061669358667	-0.267666104001407	-0.0470816369888767	0.865086890871051	0.71654320889579	0.673938683498141	-0.0409384187315602	0.899277561809125	-0.0409384187315602	0.899277561809125	0.977933346750386
AT5G17305	-0.626891860413229	-0.452903026999697	0.337954318382391	0.660755161704356	-1.86933639194416	-1.69534951649338	0.139803744938209	0.899400811583917	0.139803744938209	0.899400811583917	0.97801233006601
AT4G22380	0.396185220303141	0.315628252558938	-0.0897884320432185	0.839959405330631	1.21069571534748	1.13013862585534	-0.0718258009007036	0.899608940939373	-0.0718258009007036	0.899608940939373	0.978135814586078
AT2G23890	-0.209582059130982	-0.147075535881801	0.0586558916821653	0.883812741466388	-1.27610120899626	-1.21359542106552	0.0691431880493205	0.899666247140893	0.0691431880493205	0.899666247140893	0.978135814586078
AT2G36890	-0.0668859045102985	-0.012839948190973	0.0487021229720535	0.89963044024878	0.620788032148437	0.674833630639424	0.0575030010918098	0.879025272971782	0.0487021229720535	0.89963044024878	0.978135814586078
AT5G41180	-0.187731907985393	-0.276342821313462	-0.092854367642734	0.84814435711933	-1.36798880509978	-1.45660059202672	-0.081406893730545	0.899774691632486	-0.081406893730545	0.899774691632486	0.978167203480916
AT5G11580	0.169842787222037	0.190944863295158	0.019555906801475	0.896802850738055	-1.10829441201384	-1.0871924154261	0.0219519255748137	0.89979637220984	0.0219519255748137	0.89979637220984	0.978167203480916
AT4G02660	-0.184552794595879	-0.299758432861827	-0.120337006668677	0.900043497036466	-3.15760186681115	-3.27280973298796	-0.391611699379645	0.748264744228086	-0.120337006668677	0.900043497036466	0.97827072492358
AT1G09280	0.327710309402285	0.375825625571206	0.0449969609607717	0.894958570669761	-1.54246558515457	-1.4943508112016	0.0571885549965216	0.899967536800375	0.0571885549965216	0.899967536800375	0.97827072492358
AT5G06350	-0.0816175803712023	-0.0352121258755068	0.0443318199090195	0.882456255862463	-0.613395732789487	-0.566990663940068	0.0502124060779696	0.900016284006505	0.0502124060779696	0.900016284006505	0.97827072492358
AT2G38070	-0.365984847867656	0.605858066040723	1.2302992234323	0.262937048766409	-2.839797251598	-1.86795536637628	0.217328232405166	0.900710427103959	0.217328232405166	0.900710427103959	0.978375913251273
AT4G18470	0.628352731631793	0.59074379661435	0.121687386608695	0.853767193849564	-1.25309179094042	-1.29070098395201	-0.208638647766605	0.900397727241434	-0.208638647766605	0.900397727241434	0.978375913251273
AT2G32460	-0.0800594325660817	0.473662427963198	0.540048407538936	0.603456858406215	-0.538613462398392	0.0151063375344231	-0.196459317411566	0.900769689780101	-0.196459317411566	0.900769689780101	0.978375913251273
AT1G17960	-0.708790073270917	-0.21285849846531	0.4837678635974	0.622453556875324	-1.31158633896496	-0.815656913333538	0.16104633525504	0.900601453970513	0.16104633525504	0.900601453970513	0.978375913251273
AT1G17400	-0.856928359498608	-1.25189824433277	-0.145823013036424	0.900437724775794	0.0786236047059965	-0.316348650029028	-0.358446683745836	0.77372566088043	-0.145823013036424	0.900437724775794	0.978375913251273
AT5G15280	0.099613316910524	-0.00753447648223226	-0.113129897252545	0.900728850046911	-3.13130792774944	-3.238462966528	-0.333962050468742	0.77393141893778	-0.113129897252545	0.900728850046911	0.978375913251273
AT5G55810	0.114820280225923	0.221227211273916	0.0893272617365355	0.900682957101086	-1.54910912619873	-1.44270359405957	-0.306205602135556	0.845875772516618	0.0893272617365355	0.900682957101086	0.978375913251273
AT3G54500	0.445786694403622	0.356765539539858	-0.0911789723277385	0.805985528216787	-4.47828375049797	-4.56730577426355	-0.078195125226598	0.900564485781543	-0.078195125226598	0.900564485781543	0.978375913251273
AT3G01890	-0.2221474284678	-0.169320165081356	0.0483919964322048	0.894302498060746	-1.2736792149848	-1.22085262824072	0.0574381807997533	0.900281906920746	0.0574381807997533	0.900281906920746	0.978375913251273
AT1G64490	0.0780037245060241	0.137699123605746	0.0518594801829764	0.900798567404736	-0.109406583772756	-0.0497113359543125	0.0639645679437049	0.867682935499936	0.0518594801829764	0.900798567404736	0.978375913251273
AT2G16390	0.0774777619921727	0.121181244869426	0.0407007357465226	0.900203140689873	-0.644375255076217	-0.600672127949381	0.0483527587225181	0.900762244487812	0.0483527587225181	0.900762244487812	0.978375913251273
AT5G15920	0.0607088470392476	0.020003307108155	-0.0438096725167347	0.855765289808133	0.096263080759426	0.0555574101798127	-0.0387277539635842	0.90050170627762	-0.0387277539635842	0.90050170627762	0.978375913251273
AT1G50140	-0.168295304065191	-0.20722281465436	-0.0414605313783207	0.857350645691058	-0.259674175916432	-0.298601860952749	-0.0371817132075241	0.900250003988193	-0.0371817132075241	0.900250003988193	0.978375913251273
AT4G11920	-0.182846009843166	-0.260720693048755	-0.0874393544396392	0.855567547316071	0.563043285793336	0.485168258015898	-0.0727532879593502	0.900874314178446	-0.0727532879593502	0.900874314178446	0.978403182925338
AT3G01040	0.052569322314552	-0.0450453058360999	-0.100195707339638	0.829515433153517	-2.57578002065818	-2.67339559348749	-0.0884383523556842	0.901010807833422	-0.0884383523556842	0.901010807833422	0.978496420558122
AT3G15510	0.349368501882603	0.19886154014468	0.0645819144570083	0.901081597110926	-2.08804442816804	-2.23855304240457	-0.297356515801411	0.855593536826809	0.0645819144570083	0.901081597110926	0.978518296862646
AT2G15630	0.191690862634488	0.578048002212241	0.374833333303487	0.629019552195158	-1.35324083362754	-0.966885071780942	0.110783789902683	0.901194870949671	0.110783789902683	0.901194870949671	0.978536792888272
AT3G60740	-0.0190889101677923	0.0130211199821237	0.0303300051572952	0.894728127160181	-0.686647650128595	-0.654537818737862	0.0341639655535086	0.901199921984054	0.0341639655535086	0.901199921984054	0.978536792888272
AT2G25260	-0.0298104915885329	0.0454989299398439	0.0653830854161832	0.901307312048537	0.81206021017963	0.887369491350457	0.0808599416811928	0.859740171737377	0.0653830854161832	0.901307312048537	0.978598402702433
AT1G55152	0.212405274605831	0.114833395468356	0.235767992121232	0.773927522327317	-4.01975768204203	-4.11733273624297	-0.255000165135755	0.901448014457423	-0.255000165135755	0.901448014457423	0.978696172585518
AT1G15050	-1.14498108201861	-1.19449515124519	0.12167080647448	0.898331636389754	-0.0702752282270498	-0.11979106539582	0.135852035882529	0.901702525434917	0.135852035882529	0.901702525434917	0.978786372315057
AT1G50910	0.0076886546037595	0.108110825763967	0.0889196096519385	0.901778043739294	-1.10636018099853	-1.00593948659778	-0.184519714054606	0.898538698600977	0.0889196096519385	0.901778043739294	0.978786372315057
AT1G49050	0.115805974996951	0.0395181175997619	-0.080766834113712	0.830687337863461	-1.0778740297822	-1.15416237530208	-0.0704532293814335	0.901824550122883	-0.0704532293814335	0.901824550122883	0.978786372315057
AT5G65790	-0.232859730548593	-0.184875764145838	0.0443395553909127	0.901835049943204	0.0673196261387069	0.115303259009011	0.0512450426686186	0.898288026568425	0.0443395553909127	0.901835049943204	0.978786372315057
AT1G13120	0.141888836064127	0.180505716061249	0.0359050898449711	0.898633450754752	-0.493461797362852	-0.45484510064045	0.0425018869936222	0.901756658435528	0.0425018869936222	0.901756658435528	0.978786372315057
AT5G23680	-0.0937359603083266	-0.0564944036505351	0.0338533172706819	0.90182002256341	-0.174370384301818	-0.137129021185326	0.0391901258281653	0.897879315842159	0.0338533172706819	0.90182002256341	0.978786372315057
