log2FC_TE_v1	pvalue_v1	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT1G68500	-0.629047595140134	0.0306794540557546	-0.623662984404661	0.0225524458754346	-0.629047595140134	0.0306794540557546	0.186249474325594
AT1G15500	-0.415167342311368	3.93394369849631e-05	-0.414549716174034	1.67209858542018e-05	-0.415167342311368	3.93394369849631e-05	0.00120144971772425
AT1G77760	0.156854322527579	0.0665886908943091	0.157298279247469	0.000427952091356653	0.156854322527579	0.0665886908943091	0.295341691404386
AT1G53510	0.0638677034519888	0.800868743952337	0.064674506764506	0.824435131084307	0.064674506764506	0.824435131084307	0.947317205937536
AT1G50020	0.363239358910753	0.104688905113668	0.366030043847603	0.123573749042348	0.366030043847603	0.123573749042348	0.416812954764256
AT1G22370	0.115986011159472	0.726386558082567	0.125592639007461	0.757396977830002	0.125592639007461	0.757396977830002	0.924914703319323
AT1G17270	0.473346359254872	0.36810798646536	0.478953522867963	0.40878354512909	0.478953522867963	0.40878354512909	0.734492177197103
AT1G74350	0.482270760624239	0.671373920214394	0.198684938201708	0.921745861136149	0.198684938201708	0.921745861136149	0.980176844511337
AT1G75230	-0.0617908918758006	0.793841924966045	-0.058887926194054	0.792305065647914	-0.0617908918758006	0.793841924966045	0.938039313220271
AT1G29150	-0.0318372227734334	0.775012832708346	-0.0313619050068052	0.773886705342453	-0.0318372227734334	0.775012832708346	0.932095294722106
AT1G17140	-0.505607480887697	0.00198814597546986	-0.504856483211045	0.00271994168604786	-0.504856483211045	0.00271994168604786	0.0365893182599565
AT1G08380	0.241873246390799	0.00127253957128754	0.241978113446651	8.89178931067849e-31	0.241873246390799	0.00127253957128754	0.0205343550418735
AT1G43560	0.428585919973719	0.0647113312288388	0.429659968868538	0.0809341418115311	0.429659968868538	0.0809341418115311	0.329813475102109
AT1G07700	0.0171113073477613	0.976633225375299	0.0151089928524897	0.979979935596313	0.0151089928524897	0.979979935596313	0.995952812487297
AT1G33750	0.519158611957264	0.0402133445346686	0.521880877607032	0.0627674321301857	0.521880877607032	0.0627674321301857	0.285963611930075
AT1G14750	-0.0467560905114155	0.930902049686759	-0.0454759631978661	0.934066687692055	-0.0454759631978661	0.934066687692055	0.983168686336995
AT1G05900	0.261690178988281	0.459271301483925	0.268524788161946	0.457515732207285	0.261690178988281	0.459271301483925	0.773093616807514
AT1G52990	-0.516403259411831	0.692307538555524	-0.435012090375778	0.776515330805512	-0.435012090375778	0.776515330805512	0.932447546190701
AT1G37130	0.223294244269427	0.00169971250652696	0.223732241452127	2.79092221490759e-06	0.223294244269427	0.00169971250652696	0.0259701513586479
AT1G48175	0.268900842561296	0.642728177978475	0.273842642411562	0.679701417299458	0.273842642411562	0.679701417299458	0.890583466101283
AT1G72140	0.102709047907785	0.582969755088399	0.104118003327227	0.51176041570385	0.102709047907785	0.582969755088399	0.842838790056769
AT1G01710	-0.031337337479687	0.890491225779227	-0.0275692180940927	0.899580366506611	-0.0275692180940927	0.899580366506611	0.973747906342011
AT1G44000	-0.867774782458036	0.000213549736733566	-0.868461321679744	0.00100833924424914	-0.868461321679744	0.00100833924424914	0.0170567798234839
AT1G73960	0.119042661120839	0.593545848430261	0.120172508524479	0.619051169001125	0.120172508524479	0.619051169001125	0.859259013767712
AT1G11360	0.163493904713721	0.432305168139401	0.164923879695528	0.442694495888506	0.164923879695528	0.442694495888506	0.761468087717699
AT1G04490	0.64968543663629	0.589783910776962	0.689288679166083	0.654273132347031	0.689288679166083	0.654273132347031	0.880004729225455
AT1G15310	-0.371163665071311	0.258099966386826	-0.366388953454765	0.310154392072233	-0.366388953454765	0.310154392072233	0.647199197009357
AT1G13300	0.640010297835709	0.0230208789347961	0.642588386311765	0.0192123798779946	0.640010297835709	0.0230208789347961	0.155411098260938
AT1G55530	0.0752487164600519	0.752802321113228	0.0770123565920495	0.771250174161173	0.0770123565920495	0.771250174161173	0.93064716252253
AT1G74458	1.51296855682531	0.0393109053858903	1.50981939202676	0.171476533353942	1.50981939202676	0.171476533353942	0.495657379062843
AT1G32120	0.674460542009024	0.204132133764061	0.675359666669991	0.325036325565646	0.675359666669991	0.325036325565646	0.662392066817031
AT1G17260	0.210146137525911	0.845207353260027	-0.447093409033442	0.800243275855378	0.210146137525911	0.845207353260027	0.954834600885152
AT1G31480	0.511963527926262	0.0663362535352564	0.515638139936852	0.0443685162163881	0.511963527926262	0.0663362535352564	0.295095348749133
AT1G17500	0.00897893340536404	0.973113014373193	0.00954011655218023	0.973329253104304	0.00954011655218023	0.973329253104304	0.994287320436875
AT1G50780	0.465151875905661	0.871892298488679	0.681419906264253	0.692806657427789	0.465151875905661	0.871892298488679	0.963949556147436
AT1G21150	0.494987793273072	0.423690745997837	0.509817325848262	0.497994121437716	0.509817325848262	0.497994121437716	0.797179522909643
AT1G78110	0.161402715912569	0.652024954140895	0.165955893497662	0.649444361034535	0.161402715912569	0.652024954140895	0.878726734441853
AT1G80080	0.0583842306736373	0.761644986001992	0.0605178800980155	0.739436308397622	0.0583842306736373	0.761644986001992	0.926778700599998
AT1G23260	-0.0258656551707106	0.905310147787958	-0.0236321533311508	0.908894907681256	-0.0236321533311508	0.908894907681256	0.976063648878531
AT1G60270	0.0537984556946647	0.954416723368585	0.0355587103123156	0.985828108149902	0.0355587103123156	0.985828108149902	0.99810563109428
AT1G25400	0.649219837226324	0.0362553973246406	0.650830784944062	0.0487786193782799	0.650830784944062	0.0487786193782799	0.248016826489285
AT1G42470	0.543562142679309	0.0158635629834783	0.546180555102876	0.00985532468090569	0.543562142679309	0.0158635629834783	0.123020725933412
AT1G56150	0.974771160736909	0.0303933209080106	0.984120698329669	0.0336131729924035	0.984120698329669	0.0336131729924035	0.197868928825126
AT1G75520	-0.887017492762997	0.198095087898814	-0.898191107312186	0.245387848788262	-0.898191107312186	0.245387848788262	0.584156988317946
AT1G73370	-0.35436644920161	0.150211702689257	-0.351531342565154	0.112455464393101	-0.35436644920161	0.150211702689257	0.462365438856956
AT1G01230	0.73637461930368	0.0256938399124813	0.739945786402829	0.0166729217121257	0.73637461930368	0.0256938399124813	0.166066156858027
AT1G70700	-0.118079858802944	0.618167024994676	-0.116173808578419	0.642393772112522	-0.116173808578419	0.642393772112522	0.872838208891594
AT1G02380	-0.705616525556735	0.484616561976783	-0.745752926673944	0.519468166449508	-0.745752926673944	0.519468166449508	0.809562948108244
AT1G48870	0.128131471841279	0.898343454910027	0.136920351422969	0.88894380922251	0.128131471841279	0.898343454910027	0.973660984384555
AT1G12430	-0.452526792019904	0.0409705929768617	-0.451396889668808	0.0480973884828941	-0.451396889668808	0.0480973884828941	0.246121196692874
AT1G56320	1.71410081736838	8.47394853071337e-08	1.7316562783158	0.000265598095111103	1.7316562783158	0.000265598095111103	0.0059159289000065
AT1G36310	0.163729875291683	0.530388968541192	0.163033149645995	0.582160034207519	0.163033149645995	0.582160034207519	0.84252444111465
AT1G44830	-0.275723818361872	0.612470957370293	-0.272514639562122	0.644972984019868	-0.272514639562122	0.644972984019868	0.874696005468161
AT1G01300	-0.0584895822741989	0.5817471175807	-0.0575820479008514	0.455741057076107	-0.0584895822741989	0.5817471175807	0.84252444111465
AT1G48050	-0.281023607541958	0.210508496086824	-0.278243012112282	0.223876661900007	-0.278243012112282	0.223876661900007	0.560529372473447
AT1G22180	0.484771090563159	0.235840937807106	0.490217953245082	0.261292332368106	0.490217953245082	0.261292332368106	0.600077650024413
AT1G17450	0.0824529282922852	0.73436332402133	0.0841588505395361	0.738613857562036	0.0841588505395361	0.738613857562036	0.917701636129458
AT1G79670	-0.216515271528985	0.552196507732351	-0.217201507002173	0.604251946954176	-0.217201507002173	0.604251946954176	0.851717189404207
AT1G60080	0.387883247980167	0.271865280302008	0.391241543419625	0.240136943749543	0.387883247980167	0.271865280302008	0.610991293080461
AT1G64355	-0.920079974604095	3.4291018687053e-05	-0.919838635530251	0.000122090851278763	-0.919838635530251	0.000122090851278763	0.00312393682813801
AT1G04820	-0.349418845214196	0.000261768672804594	-0.348601345699039	3.33567716914896e-06	-0.349418845214196	0.000261768672804594	0.00585772011489676
AT1G33050	0.364435941223261	0.348106194732361	0.364507111570296	0.459040596793543	0.364507111570296	0.459040596793543	0.773093616807514
AT1G77810	0.045343902613161	0.926539773906561	0.0470148458792439	0.924234837451776	0.045343902613161	0.926539773906561	0.981201830149773
AT1G16210	0.0394893605201498	0.761535262252912	0.0402751998959741	0.722094829077963	0.0394893605201498	0.761535262252912	0.926703713625141
AT1G34580	-0.576913271740718	0.3998370302481	-0.57718847137717	0.451449065668407	-0.57718847137717	0.451449065668407	0.768354821273416
AT1G66500	0.649138026738019	0.15759362329684	0.653344244166887	0.163562478409268	0.653344244166887	0.163562478409268	0.483232522338727
AT1G04030	0.572804876076869	0.305027130681522	0.575727638862316	0.381425354336304	0.575727638862316	0.381425354336304	0.711656780191765
AT1G29370	0.938544050807007	0.0192834368052749	0.938377934133481	0.0676357071384963	0.938377934133481	0.0676357071384963	0.298200725271718
AT1G18880	0.162643021196433	0.533799476231298	0.165526762116994	0.5211629763468	0.162643021196433	0.533799476231298	0.818410251849829
AT1G50740	1.04601376147599	0.0421873059177598	1.06014712224564	0.0549897509918444	1.06014712224564	0.0549897509918444	0.266940673308104
AT1G58220	-0.374804739973149	0.452148800127439	-0.368087183202782	0.465474853117244	-0.368087183202782	0.465474853117244	0.77789088342527
AT1G07350	-0.283676948883834	0.380881210117886	-0.28658149599614	0.453574524784516	-0.28658149599614	0.453574524784516	0.769415422523619
AT1G06950	-0.272225296911625	0.000718087204399974	-0.271649587626817	1.7227018882704e-06	-0.272225296911625	0.000718087204399974	0.0130399492621812
AT1G19200	-0.39649407834689	0.465867176774856	-0.389228640018862	0.5114078865533	-0.389228640018862	0.5114078865533	0.805336800181645
AT1G52140	0.248919895552393	0.388814518039021	0.253976231082192	0.370048481679306	0.248919895552393	0.388814518039021	0.717652509636278
AT1G18550	-0.425923867940946	0.26256892355099	-0.42478198586154	0.30072131822736	-0.42478198586154	0.30072131822736	0.639085347064292
AT1G77510	0.01027865782561	0.946385657222087	0.0112422819973819	0.939583293165168	0.01027865782561	0.946385657222087	0.98651004099567
AT1G15950	-0.177658274792541	0.312919743311079	-0.175699243684954	0.151070436671587	-0.177658274792541	0.312919743311079	0.64968576224037
AT1G67850	-0.132553480736688	0.745960598477678	-0.12909556372473	0.775110771100142	-0.12909556372473	0.775110771100142	0.932095294722106
AT1G69620	0.362351457296801	0.00643788512972383	0.362484743826549	4.55547912177981e-16	0.362351457296801	0.00643788512972383	0.067559222654896
AT1G57860	0.206691932159663	0.461996489701636	0.206218191377254	0.504249545564057	0.206218191377254	0.504249545564057	0.801135977107502
