gene	Mock.Col0.rna	ABA.Col0.rna	Mock.g7g8.rna	ABA.g7g8.rna	Mock_Col0.ribo	ABA_Col0.ribo	Mock_g7g8.ribo	ABA_g7g8.ribo
AT1G50450	29.5238681	23.04801577	27.19237811	24.53188129	16.0059304	14.83013993	16.25852771	16.65010569
AT1G62730	5.035103016	3.249968878	3.857507711	3.795683865	2.18977532	2.263242842	2.218782206	2.780219501
AT1G27400	119.5233891	66.77896301	99.50354386	63.39727224	237.7840991	106.9797188	182.1116624	127.1312854
AT1G79430	8.845758739	7.717590987	7.173809555	6.879178576	5.96721194	8.073852631	8.485990217	9.151930856
AT1G78690	5.654364231	3.814520226	3.756133416	4.695418017	0.478286127	0.114688818	0.955681013	0.899464942
AT1G72120	2.792473711	4.547249561	3.663108406	5.344117306	0.991254295	1.446748809	1.113818936	2.140219457
AT1G09560	74.54261749	127.8624811	73.9650494	90.30674262	50.17112729	61.66854046	34.97177459	72.81569292
AT1G54445	0	0	0	0	0.972465833	0	0	0
AT1G49610	0.159420746	0.143064881	0.050329945	0.120031466	0	0	0	0.112158052
AT1G49830	0.142943077	0.180989351	0.137775937	0.205223209	0.217079845	0	0.185270616	0
AT1G10930	6.956950009	4.378338889	6.235258818	4.950910914	5.996091798	3.712038717	3.949785857	2.045948666
AT1G27040	0.020602387	0.067579634	0.044224786	0.040056266	0.047175105	0	0.11617152	0.106406366
AT1G15630	0.301491249	0.617919008	0.337737433	0.077580797	0.198275474	0.351351588	0.166846769	0.210453589
AT1G04670	0	0	0	0	0	0.309451152	0	0
AT1G24340	7.396922771	6.365411601	6.688639744	6.98925959	1.336654883	0.458629476	2.580555138	2.405535057
AT1G08940	6.113861872	7.996969312	8.191517563	7.235101267	7.084449438	9.551212573	13.0580772	10.1210959
AT1G79210	13.85420432	12.8952836	11.7765252	13.18817963	32.54463425	27.10321723	28.65555869	27.82383583
AT1G10820	7.120676405	8.644471246	7.048444503	6.592397797	2.900302237	1.459894191	2.691947508	2.691730006
AT1G24480	0.192568643	0.585829792	0.091601707	0.423592575	0.430424293	11.41050251	0.874028716	0.679246066
AT1G78960	2.142345939	2.970338595	1.753686184	2.721097057	0.125738843	0.660837533	0.343604427	0.454669081
AT1G62080	0	0	0	0	0	0	0	0
AT1G51000	0	0.37059234	0	0	0	0	0	0
AT1G24706	8.727722634	7.351435845	8.197896173	8.127215135	7.860714333	7.273664197	7.386877489	5.956359904
AT1G47280	0	0	0	0	0.177931248	0.769091952	0	0
AT1G61065	4.451872792	3.087609563	2.329667675	3.427269231	2.981822771	0.591541348	1.256824366	3.103031503
AT1G29041	0	0	0	0	0	0	0	0
AT1G78780	1.319418208	1.403973941	0.536584748	0.875308123	0.338458215	1.927591563	0.546591074	0.494038822
AT1G73730	8.363999436	8.333367682	7.728230724	8.748096946	5.88938595	6.169601533	6.846811152	6.19874465
AT1G55140	17.61662493	9.780881975	13.92207494	9.930818727	31.05700374	19.37234904	32.8125701	22.95566559
AT1G04000	15.63279609	14.99890631	15.66647184	15.08009237	3.679862708	6.935820714	4.687769223	4.351149512
AT1G14960	42.66638707	14.10409975	43.34739986	19.27897828	58.96684762	25.87199981	64.23122516	30.09082478
AT1G45163	0	0	0	0	0	0	0	0
AT1G53190	14.10520591	13.77860167	12.07973888	15.06049895	5.963585939	4.947020977	5.819898531	7.161516525
AT1G61960	4.890292925	3.146068718	3.891978154	3.305124796	2.691676594	1.971108592	1.797015539	0.64030882
AT1G35537	0	0	0	0	0	0	0	0
AT1G34500	0	0.046414343	0	0	0.310163492	0.188688816	0.050508266	0
AT1G59730	3.177920088	1.343632218	2.473636411	1.982588522	1.962874831	5.007687106	3.250964291	2.142371246
AT1G06080	3.437258075	7.383413872	2.622653672	7.29623585	11.10297214	23.47717542	14.52453886	23.94227067
AT1G02405	0.277063466	0	0.461019684	0.298631043	0.513856085	0.313144866	0.137457509	0.298332969
AT1G07300	1.007945078	1.520748778	1.539328252	1.33131167	0.37047484	0.26963373	0.859351877	0.890014097
AT1G11810	0	0.080324373	0	0.037633968	0	0	0	0
AT1G35215	0	0	0	0	0.092770392	0.219638353	0	0
AT1G61970	1.996530931	1.960036263	1.758725306	1.900011325	0.063754926	0.3727673	0.17654626	0.115669779
AT1G76110	7.65057213	7.156549502	6.103482745	5.973931488	5.046017056	4.316917436	5.449353752	5.105793824
AT1G34760	3.73712723	4.67574732	4.682086591	5.946146817	6.093554621	5.850563212	7.383634681	9.011337919
AT1G08250	0	0	0	0	0	0	0	0
AT1G47885	0	0	0	0	0	0	0	0
AT1G54775	0	0	0	0	0	0	0	0
AT1G21460	15.29698238	15.56629596	14.33227324	16.74278962	24.60930038	24.63996761	27.84788775	24.01235389
AT1G49450	4.220419148	33.06949307	2.407904715	26.62082231	2.867398355	30.590199	2.882440889	23.57926698
AT1G20360	0	0	0	0	0.383328334	0.146077184	0.304295126	1.014077181
AT1G53541	0	0	0	0	0	0	0	0
AT1G34260	4.236854668	4.062142387	3.617940479	3.069904565	2.571791911	3.634241662	2.086240281	2.537732863
AT1G07340	0	0	0	0	0.111501273	0	0.072831137	0
AT1G65350	0	0.10871384	0.055834783	0.255597366	0.341405582	0.812454777	0.334259071	0.248850678
AT1G02205	3.246216651	28.82261959	2.291492903	32.49314592	3.790485801	27.91987996	2.073381479	24.40578513
AT1G69750	1.930700709	2.03425275	2.558531509	2.232883963	0.034048539	0	0.053077652	0.038399293
AT1G63440	3.663309982	6.707711371	3.332209132	6.541534904	3.047237548	5.245729583	3.889512865	5.13201835
AT1G65520	10.64809399	14.81148862	11.36382813	11.01063476	6.771433587	7.681141355	7.347312975	7.506877351
AT1G67730	53.95756542	82.28902445	46.26959735	74.37805432	70.91458752	112.6427345	57.83940736	99.49363806
AT1G29960	2.02561324	1.399105764	2.154542274	2.693286314	1.476257526	0.53478009	1.016692821	1.540682171
AT1G10000	1.132631705	0.645295652	1.525684097	1.053292942	0.208179443	0	0	0
AT1G21630	28.95666832	28.55413568	29.03004526	32.13529591	21.38515938	22.83889082	18.16234508	22.89864482
AT1G21651	0	0.051856024	0.072395291	0.035625912	0	0	0	0
AT1G02060	5.049066307	2.669698963	3.918467489	2.394263979	0.350799743	0.187592366	0.097465659	0.104233643
AT1G17510	28.95402933	16.22074187	19.51907992	21.23684517	28.97100088	22.31671559	25.67521641	31.75508561
AT1G68180	0.593667996	0.462953759	0.355599171	0.321914839	0.154911969	0	0.810347794	0.534888045
AT1G48910	0	0	0	0	0.149674479	0.144332632	0.082518282	0.448017689
AT1G57760	0	0	0	0	0	0	0	0
AT1G70860	0.886150163	0.877894622	1.066599088	1.257402243	0	0.407997313	0.218425631	0.125867572
AT1G53390	9.876002907	5.795516569	9.175551515	6.513251712	4.075408354	2.873233483	4.159521049	3.027594681
AT1G75790	0	0	0	0	0	0	0	0.05689
AT1G18460	16.20326607	20.92598762	16.27276248	18.44482973	14.27927781	19.01866349	16.59475875	20.2972144
AT1G04970	15.48672754	18.47227083	14.57574255	18.89368645	8.813007401	9.929866695	7.434667979	9.283734076
AT1G07860	0	0	0	0	0	0	0	0
AT1G05040	0	0.206459519	0	0	0	0	0.326487855	0
AT1G18190	9.24071789	8.671500103	7.548003308	9.908259734	5.140316146	4.191827929	5.185899012	6.174145576
AT1G58290	110.5257301	140.9032864	134.085736	153.7414648	56.00031608	40.43658108	75.64279691	75.50124197
AT1G32730	5.578645642	3.907367712	4.61679046	3.850135374	4.51146405	4.004794614	3.94752127	2.530600677
AT1G02100	11.98865193	9.09033056	10.54319004	13.69997662	6.881605912	7.245998147	6.437751529	5.837056811
AT1G62270	0	0	0	0	0	0	0	0
AT1G02940	1.760810272	4.391392962	1.132038839	1.818317502	1.33150104	2.619087021	2.347628039	1.644502588
AT1G68130	10.85910259	9.289105352	9.071927823	8.368526967	3.922755621	3.209248326	4.062215264	3.686983933
AT1G72130	23.84397564	18.61239308	21.37314839	21.06203105	6.385339626	5.465104446	5.883332552	6.941819448
AT1G74540	0	0	0	0	0	0	0	0
AT1G43160	39.76081557	92.97518954	38.10321509	91.86606228	29.35184726	78.21192142	29.33481702	81.88544622
AT1G50120	9.47605717	10.68160424	8.327214756	9.426198175	2.929557934	4.20179014	3.047874715	2.377603528
AT1G18570	9.102078001	8.794181404	11.82476458	10.2499491	1.760104092	0.9654366	1.276589668	1.614613474
AT1G47450	0	0	0	0	0.344484183	0	0	0
AT1G80100	1.01800443	0.299115953	0.513848088	0.171588542	0.433107932	0.239221104	0.1575121	0.826481
AT1G71930	0.503022139	0.97233598	0.671092986	0.900351674	0.682817143	3.192889625	1.330682961	1.039965468
AT1G71850	11.24324086	5.18580943	7.107146271	4.216251795	8.062828343	5.786333074	6.284519822	2.730112084
AT1G32270	0	0	0.026140108	0.028279532	0	0.154725576	0.040233715	0
AT1G79810	18.05870322	16.92698181	16.69182642	15.97797007	8.092890836	5.603166313	7.282403979	9.258189102
AT1G27100	33.06325375	23.70609188	32.9869775	22.08294415	11.70065901	10.27812185	13.0493846	10.67743839
AT1G17980	11.84816752	12.88964293	9.388358187	11.66828503	6.374098924	5.669667274	6.763939735	6.729635953
AT1G77500	5.798636104	8.106836417	6.316785418	8.411669356	2.318430781	3.387389563	2.862664863	2.848522286
AT1G05370	1.759862579	2.002036452	1.551600269	1.07933967	1.332822985	2.377763727	1.043094618	1.731142505
AT1G68630	0	0	0	0	0	0	0	0
AT1G57540	1.55188967	0.882837243	0.987960507	0.978779637	2.974789281	2.804538311	2.789514292	3.009389283
AT1G52450	0.417209611	0.65478659	0.666972389	0.504770041	0.113171044	0	0	0
AT1G31040	0.360006339	0.394831163	0.304787433	0.840872764	0.866106327	1.819110169	1.104457548	0.916072114
AT1G58170	6.051560901	9.777085736	4.655518325	10.06793961	10.42257321	24.54326858	9.942652139	21.92499236
AT1G45474	107.8699679	104.5191991	110.035836	113.2353431	107.1567801	103.2763377	90.54438618	121.3435854
AT1G50400	0.72197307	0.493017877	0.919408587	0.8792976	0.990390634	0.990481552	0.906275227	0.855915294
AT1G23080	53.80069043	62.97444036	51.40960792	55.59398146	44.20702626	47.39034348	40.6636079	45.20310865
AT1G64850	14.8095609	17.29341666	15.987833	19.45651813	22.69915593	28.12757905	20.73171478	26.51387585
AT1G17910	0	0	0	0	0.081913353	0.084355	0	0
AT1G50760	0.140494985	0.168331108	0	0.69078272	0.284719274	0	0.594161115	0
AT1G54720	0	0	0.108502945	0	0	0	0	0
AT1G73930	16.95752426	15.17853284	13.97042866	15.43788274	2.432886931	2.958459238	3.715496567	3.240573042
AT1G04760	1.74512169	2.534265029	1.411199919	0.862219898	1.134513252	0.786811398	1.191565691	0.875985571
AT1G11510	0	0	0	0	0	0	0.203468595	0
AT1G70175	0	0	0	0	0	0	0	0
AT1G56560	10.00895578	11.37987055	9.678846013	9.19499583	7.629290873	6.45709759	7.582611557	5.876383781
AT1G05440	2.502060553	1.325015248	1.51142258	1.115195429	1.818310361	0.265414425	1.375198625	0.278096781
AT1G22280	13.06355489	13.48533488	12.94443214	14.32506181	8.292675962	9.179053687	12.20838791	10.01894519
AT1G68600	1.312705058	1.823287051	0.918219671	2.479838667	1.181355686	0.992727947	1.827839616	1.858067581
AT1G66490	0	0	0.036668585	0.079694489	0	0	0	0.104014603
AT1G19860	7.592067972	7.789241904	6.167490308	7.527778121	2.807899582	3.039835814	2.086015663	2.231574335
AT1G56190	191.1769012	194.5631795	168.3215897	171.9095757	128.8726485	104.2309748	134.9175061	135.9342856
AT1G05910	10.94226848	7.195606379	8.58695157	6.429311596	4.656316342	2.851316989	4.816570873	3.176489214
AT1G12810	17.07988237	30.92671964	17.46801618	23.03568035	16.36816093	26.54690583	16.90090323	25.46398753
AT1G59590	7.644804607	4.887319073	7.138525558	3.516293416	6.650299915	4.548546914	5.915673272	3.425882003
AT1G67720	5.896587712	4.719699291	4.544558219	5.911880944	2.799234151	3.113755896	1.63897894	1.622219599
AT1G67820	3.046692867	3.376620376	4.165325368	2.493260518	3.777101598	2.643052439	2.804560488	2.598382554
AT1G71710	18.31011749	15.29789092	15.66903821	17.38840524	12.057371	11.97236988	15.048442	10.31349153
AT1G74990	0	0	0	0	0.158047814	0.30680622	0	0.178522686
AT1G47290	10.05831451	8.712243393	10.06296358	6.999212812	11.05619868	6.465066133	12.5950435	10.1587214
AT1G65720	41.21405213	54.05318232	47.15268199	50.06810056	38.07736536	38.78743422	27.29402788	39.83788788
AT1G08590	0.270325124	0.169152226	0.138353342	0.218875943	0.076868639	0.103443615	0.062967304	0.093920509
AT1G15010	9.163155936	9.795183068	8.816766579	5.114945022	9.700119687	6.104154247	11.29009128	3.279441687
AT1G66860	0	0	0	0	0	0	0.102549105	0
AT1G79910	2.041626068	1.656425108	2.220941764	2.824477792	1.989974096	0.954709269	0.78757927	0.994190112
AT1G16480	1.770868776	1.119614648	1.44144962	1.271207744	0.222076518	0.277140835	0.226347041	0.205885706
AT1G32600	0	0	0	0	0.113070489	0	0	0
AT1G71220	16.95843142	14.03512788	14.92431622	14.87734284	21.18487907	20.262832	14.44037023	13.68430772
AT1G47610	0.379638043	0.883106212	0.05971741	0.630621584	0.924055466	1.987310804	0.453941131	1.141709104
AT1G65420	1.361402811	0.631523932	0.760468914	0.407798782	0.282909849	0.845046124	0.774441341	1.230919919
AT1G01990	20.69110486	14.84570379	19.83887379	17.92090612	6.028849095	2.733051846	6.849729435	4.605391929
AT1G05675	0.53452056	0.302848674	0.624291674	0.529392916	0.413538015	0	0.328766498	0.457140733
AT1G53940	0.986525549	0.033272866	1.040530533	0.054834264	0.914812775	0	1.1868021	0.07588839
AT1G17170	14.7107435	16.54898094	14.159619	18.96719461	14.00176385	26.95729124	22.45342327	19.98734168
AT1G79580	0.584852036	0.655113396	1.161544514	0.85774005	0.669613968	0.702658486	0.346133874	0
AT1G61290	0.064038164	0.081575531	0.062133653	0	0	0	0	0.087731943
AT1G73330	45.31477874	33.12520141	39.86349665	28.76608409	30.49842028	30.09676397	27.43697716	17.23309695
AT1G18870	3.169186429	7.489377519	2.61782911	8.747325932	3.434021776	8.662190239	3.261078313	10.82279597
AT1G35140	11.16508899	7.972777163	16.58852181	12.9212835	9.306956178	11.78864349	17.18930919	17.05604951
AT1G22015	0	0	0	0	0.458670957	0	0	0.073897194
AT1G10970	4.362971097	4.131606064	3.892990674	4.739951531	1.852810715	1.81883955	2.285642809	2.083727621
AT1G23240	0	0	0	0	0.235790905	0	0	0
AT1G11870	20.59290786	17.94812548	14.80672627	13.89138767	13.7285832	8.683296635	10.86678578	9.392484791
AT1G76570	8.311692074	7.194482129	5.757030112	8.7424258	1.922595748	1.074824129	2.399765575	4.416091293
AT1G21738	0	0	0	0	0	0	0	0
AT1G03840	1.682871259	1.904261885	1.814685956	1.679104512	1.574737539	1.625877065	1.504053244	1.064118224
AT1G68570	13.30785629	32.59700612	9.04488759	28.62060268	13.8564272	53.35018596	10.77676401	36.2086998
AT1G71530	0	0	0	0	0	0	0	0
AT1G72150	120.6515955	131.6208713	121.0808296	173.1693125	135.4443293	136.1851463	196.2304596	192.2954046
AT1G54360	21.23850985	19.32169902	20.24557121	19.68861969	6.249429266	3.411278902	5.547050315	6.051075186
AT1G48170	5.185878347	3.63854725	4.07738175	3.558981381	2.724241678	0.421627195	1.903673054	1.845740833
AT1G31070	19.82586135	16.22438192	17.09214547	18.09311516	25.72788447	21.73568693	35.97684629	19.0983824
AT1G30790	0	0	0	0	0	0	0	0
AT1G21850	0	0.094533774	0	0	0.166820121	0.142579245	0	0.136048086
AT1G47640	21.1664387	18.78437893	19.03504188	18.39637877	28.81910236	21.86368913	21.0186907	25.41253681
AT1G75910	0	0	0	0	0.153901498	0	0	0.086783587
AT1G55380	1.339860833	0.748516818	1.399072998	0.779571756	0.167800333	0.19838071	0.425964694	0.1069121
AT1G53025	2.643240962	2.971793988	2.01255025	1.916808967	0.934625777	1.530155726	0.998552605	1.010258199
AT1G34360	8.625989753	5.742231592	5.615160046	5.656736471	2.766278243	2.645270203	2.373143148	2.556150282
AT1G26180	13.82100162	13.08999275	12.68746603	11.94371378	3.928666071	3.736438374	4.420868023	3.598675754
AT1G70920	0.703599167	0.304048714	0.23464004	0.253118597	1.000016973	0.667455371	0.886607936	0.48566767
AT1G08510	58.56863816	55.38779005	58.62258722	73.76257606	60.48133284	61.48653038	72.06732689	79.31707495
AT1G20880	3.473597482	3.630318309	3.545464256	4.841319794	0.920801964	0.995774946	0.991897149	2.131001611
AT1G07820	89.53923798	67.75694915	76.91196316	64.62262797	47.09276769	30.21365547	38.75475666	36.77718508
AT1G20060	1.408405661	1.263906684	1.385499589	1.25306026	0.925164037	0.694708198	1.286902299	0.795339685
AT1G26450	8.148403705	9.209024667	6.689923821	11.95439804	10.64757288	14.38555748	5.913246601	12.87058402
AT1G03160	21.36370999	22.07678604	20.08214568	21.28525787	13.83658646	18.10441103	10.8864041	13.53711614
AT1G16225	0	0	0	0.035314702	0.081610615	0	0	0
AT1G03610	10.10267397	18.05324595	22.70331271	32.44573549	7.696350899	9.830854677	18.53236827	23.86041151
AT1G66330	21.59260667	23.77754168	21.63990881	23.03127065	20.75643816	14.25830078	22.64270032	21.77097858
AT1G08030	6.674503252	6.132210722	6.326243206	5.932934276	2.113876802	2.79000701	1.672351825	1.804777589
AT1G19670	31.69844071	23.59455124	28.44507602	19.54757311	25.64637696	17.70431155	21.03779349	16.33236728
AT1G23000	3.658185292	4.482301766	3.091433081	4.157452074	2.311569438	1.320376382	1.6605616	2.204929567
AT1G14700	19.83279403	31.22695126	17.61803661	23.02146597	27.89723402	38.87934284	23.11246352	30.63536802
AT1G31170	9.63409671	10.73329749	9.194552525	13.17676557	10.84287898	14.13056368	14.54223894	19.23970731
AT1G27660	1.624638521	1.95906392	1.02494715	1.528376569	1.432236468	0.834126007	1.474941391	1.524488882
AT1G19050	6.191744434	1.07891494	3.796510285	2.942900346	10.83085673	2.932232445	7.980844314	6.210783624
AT1G63690	27.32285196	22.7804706	26.74071712	27.69115821	15.93419689	9.871847614	17.12310034	20.28215787
AT1G44790	25.24634923	25.90616275	21.69547966	18.1523635	20.64681216	17.62318677	22.21997196	18.74425047
AT1G18830	0.036316839	0.120916402	0.108638839	0.131099372	0.090238564	0.178599164	0.02344992	0.102760733
AT1G66235	0	0.097942845	0	0.240798303	0	0	0	0.220748831
AT1G18860	0.914071889	1.816697046	0.620775708	1.283207334	1.590070712	1.231819168	2.067311415	1.705097833
AT1G32530	17.09750107	15.76456442	12.78135446	15.47464781	9.243342342	9.277436776	12.01485122	8.26819254
AT1G65890	2.229768672	2.22485387	1.257454089	2.341397532	1.532448438	2.139680002	1.479755251	0.704854145
AT1G78940	0.963354466	0.755833781	0.586191586	0.429019112	0.032390083	0.239818071	0.057051172	0.129007144
AT1G67650	1.09549937	1.414433664	1.111137922	1.593445603	0.806701478	1.171839154	0.267187121	0.669996498
AT1G55240	1.776785791	2.498735891	1.531900668	2.264441433	0.631157864	2.895529869	0.539466336	1.587707375
AT1G80960	1.353242938	1.37993624	1.177841103	1.483878691	0.624142695	0.346628906	0.413312741	0.483858047
AT1G33010	0	0	0	0	0	0	0	0
AT1G46264	7.29694196	6.728741441	6.104239388	6.250499633	3.90909449	2.283128035	2.674878555	3.235897963
AT1G25460	0.365026279	0.075829802	0.221891285	0.107140711	0.427330665	0.187986647	0.202895665	0.19020434
AT1G35500	0	0	0	0	0	0	0	0
AT1G65210	0	0	0	0	2.934817215	1.003685436	0.246138071	7.692654429
AT1G28005	0	0	0	0	0	0	0	0
AT1G75750	190.0142662	164.0505614	208.8847816	263.705681	139.8101649	167.2076711	124.8174348	190.3045065
AT1G51720	4.267585286	3.645629521	3.965493973	4.130432187	6.153261073	4.160518201	5.254615357	4.603501352
AT1G65680	0	0	0.036233648	0	0.080531911	0.392067476	0.073195417	0
AT1G05005	0	0	0	0	0	0	0	0
AT1G54890	5.265697329	1.768596584	5.339534118	2.801670103	4.750513033	1.547685744	4.53271938	1.607028631
AT1G24240	3.906659907	4.41610972	4.389273194	5.161032935	3.839045243	6.822019712	3.389124282	2.899922348
AT1G78050	16.77923365	12.81339043	12.81771259	13.15275066	17.3897787	22.03611082	19.19956365	16.70903264
AT1G12970	4.019193741	4.490227874	3.855049238	5.295742498	5.607077928	5.874613366	7.306505334	6.219210314
AT1G42960	65.2608511	56.34166576	55.12418001	54.26873822	169.2257463	193.0299657	142.5906408	181.0057404
AT1G68723	0	0	0	0	0	0	0	0
AT1G13160	22.18438696	13.24522657	19.50840038	12.39325134	15.19999491	8.021233438	13.99333697	8.105021599
AT1G14690	14.1046446	14.1829929	12.76752787	14.90695635	6.419906512	6.131695997	7.272040269	6.941509575
AT1G66120	0	0	0	0	0	0	0.043269783	0.182182934
AT1G73950	3.233184195	2.64069892	2.612937646	3.005791695	1.236967953	0.823108632	1.852891303	1.402102746
AT1G67970	3.385760444	2.846699969	2.152802859	2.702528704	1.279498502	3.135096433	1.927178922	2.0164366
AT1G02860	4.935026936	4.224489631	4.585977176	3.70023002	3.000258074	2.400079804	3.485661299	2.946363911
AT1G77720	5.617909762	3.56083514	5.320708218	3.652187948	1.13050108	1.446496804	1.19504191	0.729097389
AT1G59171	0	0	0	0	0	0	0	0
AT1G62210	0	0	0	0	0	0	0.120515072	0
AT1G57830	0.07341518	0	0.070914425	0	1.219187212	0.971152422	0.235792246	0.61529941
AT1G55830	6.441045728	5.134286351	6.554969096	6.741208207	3.431308143	6.818396194	5.844912667	4.802891959
AT1G79180	2.980876445	4.770200081	3.982327855	5.849670094	1.20405313	1.987848273	2.656541907	2.213758084
AT1G02550	0	0	0	0	0	0.323883716	0.401218123	0.163852298
AT1G70475	0	0	0	0	0	0	0	0
AT1G01620	182.5825445	207.5600286	179.0979192	276.4576404	177.0832467	235.4932055	171.8811423	324.892617
AT1G72020	56.52061976	33.35331721	38.85132124	46.69045669	189.3064352	192.2004627	211.310541	158.0710484
AT1G01290	7.138476918	6.5127498	6.159818719	5.763026836	3.188368023	3.536476586	4.84161734	3.650001164
AT1G29025	7.224541696	5.521001346	8.761298973	7.086810432	6.38515466	4.634949573	9.919182647	5.670089231
AT1G51580	17.86726882	11.7321143	12.79338487	16.77780476	7.399582992	10.19610679	7.313343341	9.471200587
AT1G06230	21.15447416	18.62492453	17.18274695	18.43721232	10.70019219	8.80286585	12.16448503	10.45039087
AT1G73160	1.247469605	0.751960844	0.861605807	0.981592371	1.319108581	1.80320496	1.112188092	1.554213555
AT1G71250	0.066290614	0	0.125236897	0.066584142	0	0	0	0
AT1G03630	117.9683689	139.7306299	115.139056	135.0841157	168.7052201	162.098489	156.5575415	187.365274
AT1G76670	54.7974477	51.66882063	53.30360156	59.83069818	15.39507766	12.30867496	17.0417528	14.39357178
AT1G05290	0	0	0	0	0	0	0	0.099885905
AT1G68990	8.472233673	3.995196136	7.087226738	3.801484432	6.002500429	2.612971361	6.756505889	2.773407856
AT1G19210	1.252777926	1.136567532	0.697397436	0.534273826	0.542158746	0.202549481	0.680135883	0
AT1G72840	2.022033315	2.259582442	1.414222971	1.772101949	0.172593322	0.266247522	0.454663257	0.329556815
AT1G76790	153.6824365	153.2875231	145.9181029	158.7257409	117.2583684	126.86899	118.8263677	114.7802671
AT1G80560	41.00856813	23.38116324	37.6183948	22.11278577	68.74666196	39.82613545	56.3480577	42.94706939
AT1G22940	12.94409684	10.30475984	12.47199322	12.29932816	6.979717487	4.757434584	8.653014712	5.865494797
AT1G22720	0	0	0	0	0.151103289	0	0	0.180982311
AT1G45201	89.87144412	96.45189963	108.1780302	112.0343556	187.8733816	186.4056311	271.8753489	270.8304468
AT1G60030	1.150429045	1.362895649	1.158250066	1.191220627	0.974018875	0.709990686	0.961834949	1.05653023
AT1G74790	31.28774184	32.68344461	31.22116996	37.5059735	21.73571276	28.82129435	24.02838811	27.70865603
