mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	control_log2TE	treat_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT5G11500	0.0365723544190152	-0.259056360618709	-0.298191589613708	0.0794017690084612	0.1549213815852	-0.140707271064447	-0.296458955640254	0.058966454380977	-0.298191589613708	0.0794017690084612	0.33457064573192
AT3G11964	-1.0016896206995	-0.766249056736358	0.233947241251085	0.0794017332561433	1.05472593334606	1.29016653295147	0.234841241548997	0.0282620979139175	0.233947241251085	0.0794017332561433	0.33457064573192
AT2G13690	0.220860341999167	-0.17571176592397	-0.400583190976587	0.0794748386535424	1.08645916702114	0.689887067849976	-0.398097232519763	0.0657701869793477	-0.400583190976587	0.0794748386535424	0.334806718959937
AT1G05650	-0.521581489942778	2.12761423927262	2.62485440286878	0.079575660327679	0.703254582846029	3.35244856710785	2.40806308477192	0.0250758683757113	2.62485440286878	0.079575660327679	0.33487238035067
AT3G26960	1.05952980582131	-0.235513093625971	-1.30288523615852	0.0340466504955002	-1.16807394468859	-2.4631179833948	-1.31660269485771	0.0795287109871958	-1.31660269485771	0.0795287109871958	0.33487238035067
AT5G47080	-0.112184506385022	0.568397119121949	0.676033073205968	0.0401591574548828	-1.3654155861517	-0.684834091200255	0.677929369826011	0.0795487485601751	0.677929369826011	0.0795487485601751	0.33487238035067
AT2G24100	0.34094717454944	0.853534604204414	0.509335270526072	0.0468904959268585	-0.776937231998342	-0.26434986228458	0.512221638473008	0.0795603268574177	0.512221638473008	0.0795603268574177	0.33487238035067
AT3G07700	0.750250081104584	0.389502932775318	-0.363071780185028	0.0543106949897808	-0.10027420643605	-0.461021374949638	-0.361852970104043	0.0795286873217582	-0.361852970104043	0.0795286873217582	0.33487238035067
AT3G27820	0.319789913570392	0.0963511343814862	-0.224966341805835	0.0725404054027586	-0.453689775060716	-0.677128550643867	-0.223756845077661	0.0796041894152941	-0.223756845077661	0.0796041894152941	0.334920688985658
AT3G55250	0.0795154590399142	-0.148281585236171	-0.229227158967596	0.0787278770103164	-0.327507711470407	-0.555304749683825	-0.228318728554147	0.0796392193129158	-0.228318728554147	0.0796392193129158	0.334996322094843
AT2G28070	-0.43745884700443	-1.03871741968759	-0.606015360753455	0.0548640829614056	-1.00476682494248	-1.60602551979573	-0.607137116489241	0.0796595018369383	-0.607137116489241	0.0796595018369383	0.335009902394523
AT5G13020	0.132435110390493	-0.306229151285726	-0.442380472824439	0.0572078324456667	-0.790909867498854	-1.22957415559963	-0.440866579689326	0.079702419310741	-0.440866579689326	0.079702419310741	0.335118648317679
AT1G23935	-0.427498748619694	-1.7256312444047	-1.32196299641602	0.0618848193592899	-0.195967072652555	-1.49409992918901	-1.33582290012745	0.0797432771195592	-1.33582290012745	0.0797432771195592	0.33514696956282
AT2G19600	-0.459179514493042	0.285119377973768	0.737719517303994	0.0523592156651384	-1.03030958747296	-0.286010827396432	0.740356220191292	0.0797311744509959	0.740356220191292	0.0797311744509959	0.33514696956282
AT2G38790	1.33638184950681	-0.156776674978726	-1.53103670806002	0.0581669325366672	1.32291053642337	-0.170247596261549	-1.52063180942199	0.079840110429422	-1.52063180942199	0.079840110429422	0.335410421145331
AT2G39420	-0.0268505924719996	-0.639960087111906	-0.623061985371572	0.0798348320141546	1.10825249329296	0.495142963646796	-0.618261475586817	0.0631061349279678	-0.623061985371572	0.0798348320141546	0.335410421145331
AT2G07695	2.1260226100397	0.592058055669476	-1.53549925519118	0.0799478564344436	8.81493809747103	7.28097498026882	-1.53412254539271	3.94195694629514e-24	-1.53549925519118	0.0799478564344436	0.335719472380977
AT2G42240	-0.540955871392479	0.461580564775023	0.991694399333385	0.0594959505086049	-0.5051314064287	0.497404829452244	0.99565934879538	0.0799418214029447	0.99565934879538	0.0799418214029447	0.335719472380977
AT1G30110	0.370652848260001	-0.32514101099402	-0.704928029620413	0.062087464368056	0.324269464709917	-0.371524483610008	-0.702463256568005	0.0799696366342963	-0.702463256568005	0.0799696366342963	0.335739162651019
AT5G39360	-0.256587150284577	0.472281453442678	0.722060121412676	0.0520025050222157	-0.833354139646394	-0.104485656255101	0.726192073589767	0.080045233300285	0.726192073589767	0.080045233300285	0.335837441578371
AT2G41060	0.439155392002401	-0.134722962052579	-0.577950994731161	0.0439928976158065	-0.615488462671671	-1.18936692451438	-0.577855399407087	0.0800781974299237	-0.577855399407087	0.0800781974299237	0.335837441578371
AT3G52760	0.269641119994577	-0.232408017723025	-0.506426746193885	0.058438698073786	0.13313498747975	-0.368914211864962	-0.505352339828637	0.0800255315574201	-0.505352339828637	0.0800255315574201	0.335837441578371
AT1G77710	0.450693733894506	0.0217832846174094	-0.432708944130762	0.0800569090208659	2.39319648168443	1.96428616798895	-0.430090200479879	0.0174869110531211	-0.432708944130762	0.0800569090208659	0.335837441578371
AT5G52040	-0.275793583224633	-0.503458916664978	-0.22921718746018	0.0800785265909739	-0.00251694654568651	-0.23018227115989	-0.228308796355547	0.0706796171320392	-0.22921718746018	0.0800785265909739	0.335837441578371
AT5G07240	-0.46876427929388	0.25961973439574	0.723372318972374	0.0429785365389867	-1.8030566819833	-1.07467280670547	0.724092118868863	0.0801111178198164	0.724092118868863	0.0801111178198164	0.335889978174046
AT3G21790	0.367969141214524	0.787606820962188	0.417090759687807	0.0428888648076045	-1.0943407032071	-0.674703079791865	0.419178819042148	0.0801252513603939	0.419178819042148	0.0801252513603939	0.335889978174046
AT3G60240	-0.167981284995727	0.0192993762538919	0.186465266170212	0.080146331021139	0.286862077821043	0.474142811290004	0.18714700749495	0.0130282548893909	0.186465266170212	0.080146331021139	0.335906662380895
AT5G41110	0.327887550194223	1.31771906898671	0.983622158215522	0.0283580224498674	-1.76205799674932	-0.772226097678888	0.991468724614828	0.0801713194196272	0.991468724614828	0.0801713194196272	0.335939718148284
AT1G11350	-0.866554952784653	-1.6130133503521	-0.753581903184312	0.0629355486848059	-0.397787988223796	-1.14424663867344	-0.757946290317458	0.0801990724407266	-0.757946290317458	0.0801990724407266	0.335984341869404
AT5G12880	0.590557561561414	-0.48982253054616	-1.10237671014744	0.0585918317402905	0.288179429629931	-0.792200798269657	-1.09784018704904	0.080281090827289	-1.09784018704904	0.080281090827289	0.33625623629238
AT2G35470	0.410045812271719	1.16839021438616	0.752808601056786	0.0345203122663231	-1.38310092597129	-0.624756496288663	0.758393273861424	0.0803320244864708	0.758393273861424	0.0803320244864708	0.336326148553332
AT3G15670	5.6764047940545	5.41320407767968	-0.26358883553566	0.0060985997222326	1.9909643399662	1.72776355166195	-0.262509021826638	0.0803174415851719	-0.262509021826638	0.0803174415851719	0.336326148553332
AT1G09480	-1.27170973607224	0.819464783146418	2.0742238258437	0.0803670874446831	0.855026239143512	2.94620121282485	2.08457307577056	0.0280398164867712	2.0742238258437	0.0803670874446831	0.336401249896304
AT1G10020	-0.252289146307893	0.408356804883423	0.655688333250883	0.0471974235759793	-1.06515216825659	-0.404506365326277	0.657868672159958	0.0804014344828231	0.657868672159958	0.0804014344828231	0.336469700959008
AT5G66810	0.507072131306452	-0.0386296272216136	-0.549889857686414	0.0441986189503881	-0.883131259134993	-1.42883308472464	-0.549102906438889	0.080486210792424	-0.549102906438889	0.080486210792424	0.336469700959008
AT2G23910	0.210479258618166	0.609038659536233	0.395857735418449	0.0804373108689963	1.81525563215339	2.21381510492154	0.398128845630665	0.0179498405482184	0.395857735418449	0.0804373108689963	0.336469700959008
AT3G51850	-0.340904651928392	-0.0262284219883979	0.31284531120177	0.0747270772752355	-0.221051493651869	0.0936247215058027	0.31370833167513	0.0804748034958156	0.31370833167513	0.0804748034958156	0.336469700959008
AT3G59140	0.407134561181605	0.721838218751926	0.312437821383802	0.0804725266042401	-0.00979419266837676	0.304909487159595	0.314382143704557	0.0740641858765696	0.312437821383802	0.0804725266042401	0.336469700959008
AT4G15550	0.603117144815701	0.792191536700638	0.188244532743309	0.0804555334684299	0.969815493701282	1.15888992672383	0.188945154642645	0.0119607813494028	0.188244532743309	0.0804555334684299	0.336469700959008
AT3G53960	1.06639560136979	-0.0215320143636442	-1.10722692251826	0.0521795999817811	0.53664906022083	-0.551278653162904	-1.10069593237518	0.0805476897069475	-1.10069593237518	0.0805476897069475	0.336583453861578
AT4G32640	-0.0445569416944065	0.201425382972224	0.244616842354966	0.0805308817684928	0.63799222478429	0.88397456678769	0.245632839398833	0.0528270738262576	0.244616842354966	0.0805308817684928	0.336583453861578
AT1G09090	-1.60909009959719	-0.0140844090497291	1.58333109202911	0.0461480906815846	-1.47971014172667	0.115294533472074	1.57200891454804	0.0806519290556221	1.57200891454804	0.0806519290556221	0.336947361626678
AT3G11280	-0.208245811973502	0.176544476630123	0.382675790878035	0.0503377249921256	-1.09687157308226	-0.712081336374871	0.383368706073406	0.0806857558085537	0.383368706073406	0.0806857558085537	0.337017007676638
AT5G40140	0.353109712976594	-0.477748084375927	-0.842609096645113	0.050552522121957	-0.525284247340802	-1.35614215097418	-0.840308987711877	0.0807265468744018	-0.840308987711877	0.0807265468744018	0.33711570722805
AT1G07130	-0.414174535619754	1.93202180469147	2.34018992186325	0.00600238337487219	-4.33663772944742	-1.99043683096401	2.05724053720775	0.0809027461461187	2.05724053720775	0.0809027461461187	0.33774704862746
AT5G37020	0.253542048810333	-0.206932677651708	-0.462949288417954	0.0436821888783499	-1.35798263245886	-1.81845742032193	-0.463262368526635	0.0809121162105898	-0.463262368526635	0.0809121162105898	0.33774704862746
AT1G02690	-0.207748384465341	-0.617294241203202	-0.414099119441183	0.0809589910993449	0.375688919159808	-0.0338569488689412	-0.411695061466116	0.0787724110635407	-0.414099119441183	0.0809589910993449	0.337809586028426
AT3G02730	0.0774729571788256	0.290157366292299	0.211648601998391	0.0809614910925386	0.718606193840297	0.931290642174324	0.212560733817455	0.0179164530439694	0.211648601998391	0.0809614910925386	0.337809586028426
AT4G25750	-0.592353540392927	1.32956247179746	1.88298685518532	0.081170132614723	-0.428283723509273	1.49363214209657	1.92868361043744	0.0730874274132099	1.88298685518532	0.081170132614723	0.338464462976782
AT5G25620	-0.129268922301041	0.849465153434443	0.972217063221556	0.0445271440426992	-0.48809882636459	0.490634902726728	0.976090187799352	0.0811578527554212	0.976090187799352	0.0811578527554212	0.338464462976782
AT4G12130	0.340466890734983	0.818217337514941	0.472896274386919	0.0727142453734989	-0.135960336959244	0.34179009492318	0.477156748497914	0.081165720567866	0.477156748497914	0.081165720567866	0.338464462976782
AT1G17020	1.69190647109141	1.09546533074419	-0.60116572849362	0.033573649831895	0.0125245472657882	-0.583916632093698	-0.596760593916763	0.0813236309339302	-0.596760593916763	0.0813236309339302	0.338888715754375
AT3G44150	0.107337296000874	-0.269756757918049	-0.381511384426497	0.0812918531313808	1.14707247898899	0.769978489249671	-0.37838368235559	0.0472715520050828	-0.381511384426497	0.0812918531313808	0.338888715754375
AT4G23630	0.599268577595666	0.748007425625244	0.14827780829487	0.0813175342885088	1.57344750879824	1.72218639106151	0.148645889414354	0.00391909202125552	0.14827780829487	0.0813175342885088	0.338888715754375
AT4G25940	-0.147455493488227	-3.42822301591088	-1.75016612792112	0.0616165598325231	0.0116223741771548	-3.26914670514162	-1.78762260450688	0.0813495007882229	-1.78762260450688	0.0813495007882229	0.338924622159884
AT5G65180	-0.202863671053333	-1.16612140922751	-0.970873079335231	0.0492802815902844	-1.18696161042911	-2.15021958052894	-0.980671607988381	0.0814142787265683	-0.980671607988381	0.0814142787265683	0.339122580853416
AT3G14940	-0.596722960953609	-0.376340943907877	0.219165599284382	0.0815831265030989	0.565599676515489	0.785981759032885	0.220041612947439	0.0145964611382744	0.219165599284382	0.0815831265030989	0.339753855634275
AT1G18640	-0.0889441403826934	-0.63837352791193	-0.556623515479702	0.0701084442152527	-0.0832709681935016	-0.632700310178441	-0.554457554063206	0.0817808540204941	-0.554457554063206	0.0817808540204941	0.340432951129177
AT3G51430	0.583258600028472	1.08850838715361	0.501948077862948	0.0596634440252738	0.0560230520281718	0.561272767528765	0.504955799157111	0.0817793434461159	0.504955799157111	0.0817793434461159	0.340432951129177
AT5G42400	0.0157080030173609	-0.663747747646076	-0.685652617825727	0.0492693037946178	-1.04485240554193	-1.72430826992794	-0.686540114701753	0.0818582929366374	-0.686540114701753	0.0818582929366374	0.340610952435354
AT4G12400	0.758310304996065	0.306248580046718	-0.456371091170298	0.0626596722947855	0.338926806873111	-0.113134940556941	-0.453945077371159	0.0818548999955025	-0.453945077371159	0.0818548999955025	0.340610952435354
AT3G50480	-1.27151137975073	-0.37360696002201	0.88935550587261	0.0651006858065243	-0.764512052265215	0.133392115988531	0.887842195982125	0.0818838041177179	0.887842195982125	0.0818838041177179	0.340644948769261
AT3G23250	0.104661666871337	1.06811721724698	0.955291103219627	0.0370208407095556	-1.31588992047162	-0.352434486700702	0.962975717616215	0.0819524975585892	0.962975717616215	0.0819524975585892	0.340858535261682
AT1G07770	-0.602935482815316	-0.954415330832504	-0.356002857783766	0.081980563272897	0.0122343846451733	-0.339245219089386	-0.352275733925895	0.00673427703299718	-0.356002857783766	0.081980563272897	0.340903087411683
AT5G14800	-0.455462048712529	-0.868087535402508	-0.415044886999591	0.0524376065027958	-2.05645210551502	-2.46907763590175	-0.415513975547278	0.0820754998496132	-0.415513975547278	0.0820754998496132	0.341153431875963
AT3G55610	0.129888638265708	0.339377294495603	0.208258020569203	0.0820695323367097	0.495442900584042	0.704931578464077	0.209164533693356	0.0460998892305874	0.208258020569203	0.0820695323367097	0.341153431875963
AT2G38370	0.104835530168147	-0.647630001075091	-0.760385765260504	0.0533818091924937	-0.304497526562429	-1.05696329346404	-0.761681155209336	0.082138915755014	-0.761681155209336	0.082138915755014	0.341287178017789
AT1G63170	-0.00543855588425595	-0.440158099996635	-0.4377210841051	0.0555935463308763	-0.364028737173005	-0.798748351245765	-0.437097554701971	0.0821424240311599	-0.437097554701971	0.0821424240311599	0.341287178017789
AT1G16010	-0.176835770748394	0.375584417065276	0.549701561472137	0.0383101337164874	-2.05885587125177	-1.50643580276045	0.550751338263827	0.0822266141520693	0.550751338263827	0.0822266141520693	0.341564730049323
AT4G21750	-0.164936338227634	0.0795594855122001	0.243037040902204	0.0776015769322889	-0.444978389371514	-0.200482569421525	0.24401048670891	0.0822573817255742	0.24401048670891	0.0822573817255742	0.341620297382067
AT5G47900	0.256256737538328	-1.4675140942499	-1.74127602131367	0.0469622180550034	-1.5180881297359	-3.24185901968058	-1.79183435784134	0.0823003849299476	-1.79183435784134	0.0823003849299476	0.341726645860049
AT4G17260	0.543134434596513	0.136613797202154	-0.411487812442758	0.0823305244605007	0.30977615457591	-0.0967443774138052	-0.408195514280279	0.0799463160984505	-0.411487812442758	0.0823305244605007	0.341779548288689
AT2G37610	-0.952995423842497	1.47793701715003	2.67415111141233	0.0312924741670281	-0.802075526477055	1.6288564765909	2.39462805770977	0.0823709627996248	2.39462805770977	0.0823709627996248	0.341875172878899
AT3G27870	0.927065519712496	1.91692400218767	0.986383661380638	0.0146381116125027	-2.76802173775868	-1.77816339916844	0.997444712269292	0.0824351064846217	0.997444712269292	0.0824351064846217	0.342063794321572
AT1G47270	0.0945722080445893	-0.849949068745856	-0.949663221650971	0.0417384686969904	-1.67768611247781	-2.62220762128992	-0.95981548279946	0.082451235293863	-0.95981548279946	0.082451235293863	0.342063794321572
AT3G59800	-0.0245836311940273	-0.826964551525301	-0.818645196192779	0.0796437576926721	0.680950900786416	-0.121430132879034	-0.813408726173719	0.0825247089147468	-0.813408726173719	0.0825247089147468	0.342296322196218
